"","ID","TankEn","Tank","Enclosure","Block","Treatment","time","M","Event","Date","TreatmentFac","Density","Date_rough","Pred","Chl.a.concentraion","logChl","Date_corrected","Collected.Volume..mL.","Copepoda","Diplostraca","Ostracoda","TotalZoop","Other","CopepodPerLiter","DiploPerLiter","OstracodPerLiter","ZoopPerLiter","CrustZoop","CrustPerLiter","Temp","Salinity","pH","DO","EnID","TempLag","ChlLag","logChlLag","CopeLag","DiploLag","OstraLag","ZoopLag"
"1901",802,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1902",803,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1903",804,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1904",805,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1905",806,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1906",807,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1907",808,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1908",809,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1909",810,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1910",811,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1911",812,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1912",813,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1913",814,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1914",815,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1915",816,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1916",817,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1917",818,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1918",819,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1919",820,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1920",821,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1921",822,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1922",823,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1923",824,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1924",825,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1925",826,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"1",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1926",827,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1927",828,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1928",829,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1929",830,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1930",831,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1931",832,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1932",833,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1933",1550,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1934",1551,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1935",1552,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1936",1553,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1937",1554,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1938",1555,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1939",1556,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1940",1557,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1941",1558,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1942",1559,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1943",1560,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1944",1561,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1945",1562,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1946",1563,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1947",1564,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1948",1565,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1949",1566,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1950",1567,"2_A",2,"A",4,5,1,2,"Death",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1951",1762,"2_A",2,"A",4,5,1,0,"Live",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1952",1762,"2_A",2,"A",4,5,2,2,"Death",2024-08-06,"5",91,2024-08-04,"0",3.69,1.30562645805244,2024-08-03,3955,133,0,0,149,16,33.6283185840708,0,0,37.6738305941846,133,0.0336283185840708,29,5.14,5.6,30.4,17,28.35,0.54672,-0.603818490615155,24.4215938303342,0,0,98
"1953",1763,"2_A",2,"A",4,5,1,0,"Live",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1954",1763,"2_A",2,"A",4,5,2,2,"Death",2024-08-06,"5",91,2024-08-04,"0",3.69,1.30562645805244,2024-08-03,3955,133,0,0,149,16,33.6283185840708,0,0,37.6738305941846,133,0.0336283185840708,29,5.14,5.6,30.4,17,28.35,0.54672,-0.603818490615155,24.4215938303342,0,0,98
"1955",1916,"2_A",2,"A",4,5,1,0,"Live",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1956",1916,"2_A",2,"A",4,5,2,0,"Live",2024-08-06,"5",91,2024-08-04,"0",3.69,1.30562645805244,2024-08-03,3955,133,0,0,149,16,33.6283185840708,0,0,37.6738305941846,133,0.0336283185840708,29,5.14,5.6,30.4,17,28.35,0.54672,-0.603818490615155,24.4215938303342,0,0,98
"1957",1916,"2_A",2,"A",4,5,3,2,"Death",2024-08-20,"5",86,2024-08-18,"0",10,2.30258509299405,2024-08-17,3925,465,0,0,482,17,118.471337579618,0,0,122.802547770701,465,0.118471337579618,25.7,5.04,6.41,37.3,17,29,3.69,1.30562645805244,33.6283185840708,0,0,149
"1958",2358,"2_A",2,"A",4,5,1,0,"Live",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1959",2358,"2_A",2,"A",4,5,2,0,"Live",2024-08-06,"5",91,2024-08-04,"0",3.69,1.30562645805244,2024-08-03,3955,133,0,0,149,16,33.6283185840708,0,0,37.6738305941846,133,0.0336283185840708,29,5.14,5.6,30.4,17,28.35,0.54672,-0.603818490615155,24.4215938303342,0,0,98
"1960",2358,"2_A",2,"A",4,5,3,0,"Live",2024-08-20,"5",86,2024-08-18,"0",10,2.30258509299405,2024-08-17,3925,465,0,0,482,17,118.471337579618,0,0,122.802547770701,465,0.118471337579618,25.7,5.04,6.41,37.3,17,29,3.69,1.30562645805244,33.6283185840708,0,0,149
"1961",2358,"2_A",2,"A",4,5,4,0,"Live",2024-09-03,"5",77,2024-09-01,"0",1.75,0.559615787935423,2024-08-31,3840,497,0,0,502,5,129.427083333333,0,0,130.729166666667,497,0.129427083333333,28.2,5.1,6.47,42.3,17,25.7,10,2.30258509299405,118.471337579618,0,0,482
"1962",2358,"2_A",2,"A",4,5,5,0,"Live",2024-09-17,"5",45,2024-09-15,"0",0.59,-0.527632742082372,2024-09-14,3815,429,0,0,429,0,112.450851900393,0,0,112.450851900393,429,0.112450851900393,24.1,5.13,6.67,50,17,28.2,1.75,0.559615787935423,129.427083333333,0,0,502
"1963",2358,"2_A",2,"A",4,5,6,0,"Live",2024-10-01,"5",42,2024-09-29,"0",1.13,0.122217632724249,2024-09-28,4105,408,0,6,416,2,99.3909866017052,0,1.46163215590743,101.339829476248,414,0.100852618757613,25.8,4.61,6.29,20.9,17,24.1,0.59,-0.527632742082372,112.450851900393,0,0,429
"1964",2358,"2_A",2,"A",4,5,7,0,"Live",2024-10-15,"5",36,2024-10-13,"0",4.92,1.59330853050422,2024-10-12,3975,98,0,23,123,2,24.6540880503145,0,5.78616352201258,30.9433962264151,121,0.030440251572327,17.9,5.15,6.83,59.5,17,25.8,1.13,0.122217632724249,99.3909866017052,0,1.46163215590743,416
"1965",2358,"2_A",2,"A",4,5,8,0,"Live",2024-10-29,"5",27,2024-10-27,"0",0.9,-0.105360515657826,2024-10-26,4015,59,0,58,134,17,14.6948941469489,0,14.4458281444583,33.3748443337484,117,0.0291407222914072,21.2,5.04,6.94,60.1,17,17.9,4.92,1.59330853050422,24.6540880503145,0,5.78616352201258,123
"1966",2358,"2_A",2,"A",4,5,9,2,"Death",2024-11-12,"5",27,2024-11-17,"0",0.89,-0.116533816255952,2024-11-16,4190,60,0,146,218,12,14.3198090692124,0,34.8448687350835,52.0286396181384,206,0.0491646778042959,15.8,5.05,6.86,63.3,17,21.2,0.9,-0.105360515657826,14.6948941469489,0,14.4458281444583,134
"1967",2359,"2_A",2,"A",4,5,1,0,"Live",2024-07-23,"5",174,2024-07-21,"0",0.54672,-0.603818490615155,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,17,NA,NA,NA,NA,NA,NA,NA
"1968",2359,"2_A",2,"A",4,5,2,0,"Live",2024-08-06,"5",91,2024-08-04,"0",3.69,1.30562645805244,2024-08-03,3955,133,0,0,149,16,33.6283185840708,0,0,37.6738305941846,133,0.0336283185840708,29,5.14,5.6,30.4,17,28.35,0.54672,-0.603818490615155,24.4215938303342,0,0,98
"1969",2359,"2_A",2,"A",4,5,3,0,"Live",2024-08-20,"5",86,2024-08-18,"0",10,2.30258509299405,2024-08-17,3925,465,0,0,482,17,118.471337579618,0,0,122.802547770701,465,0.118471337579618,25.7,5.04,6.41,37.3,17,29,3.69,1.30562645805244,33.6283185840708,0,0,149
"1970",2359,"2_A",2,"A",4,5,4,0,"Live",2024-09-03,"5",77,2024-09-01,"0",1.75,0.559615787935423,2024-08-31,3840,497,0,0,502,5,129.427083333333,0,0,130.729166666667,497,0.129427083333333,28.2,5.1,6.47,42.3,17,25.7,10,2.30258509299405,118.471337579618,0,0,482
"1971",2359,"2_A",2,"A",4,5,5,0,"Live",2024-09-17,"5",45,2024-09-15,"0",0.59,-0.527632742082372,2024-09-14,3815,429,0,0,429,0,112.450851900393,0,0,112.450851900393,429,0.112450851900393,24.1,5.13,6.67,50,17,28.2,1.75,0.559615787935423,129.427083333333,0,0,502
"1972",2359,"2_A",2,"A",4,5,6,0,"Live",2024-10-01,"5",42,2024-09-29,"1",1.13,0.122217632724249,2024-09-28,4105,408,0,6,416,2,99.3909866017052,0,1.46163215590743,101.339829476248,414,0.100852618757613,25.8,4.61,6.29,20.9,17,24.1,0.59,-0.527632742082372,112.450851900393,0,0,429
"1973",2359,"2_A",2,"A",4,5,7,0,"Live",2024-10-15,"5",36,2024-10-13,"0",4.92,1.59330853050422,2024-10-12,3975,98,0,23,123,2,24.6540880503145,0,5.78616352201258,30.9433962264151,121,0.030440251572327,17.9,5.15,6.83,59.5,17,25.8,1.13,0.122217632724249,99.3909866017052,0,1.46163215590743,416
"1974",2359,"2_A",2,"A",4,5,8,0,"Live",2024-10-29,"5",27,2024-10-27,"0",0.9,-0.105360515657826,2024-10-26,4015,59,0,58,134,17,14.6948941469489,0,14.4458281444583,33.3748443337484,117,0.0291407222914072,21.2,5.04,6.94,60.1,17,17.9,4.92,1.59330853050422,24.6540880503145,0,5.78616352201258,123
"1975",2359,"2_A",2,"A",4,5,9,2,"Death",2024-11-12,"5",27,2024-11-17,"0",0.89,-0.116533816255952,2024-11-16,4190,60,0,146,218,12,14.3198090692124,0,34.8448687350835,52.0286396181384,206,0.0491646778042959,15.8,5.05,6.86,63.3,17,21.2,0.9,-0.105360515657826,14.6948941469489,0,14.4458281444583,134
"1976",45,"2_B",2,"B",4,5,1,0,"Live",2024-07-23,"5",174,2024-07-21,"0",0.66528,-0.407547274312489,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,18,NA,NA,NA,NA,NA,NA,NA
"1977",45,"2_B",2,"B",4,5,2,0,"Live",2024-08-06,"5",91,2024-08-04,"0",3.75,1.32175583998232,2024-08-03,3955,133,0,0,149,16,33.6283185840708,0,0,37.6738305941846,133,0.0336283185840708,29,5.14,5.6,30.4,18,28.35,0.66528,-0.407547274312489,24.4215938303342,0,0,98
"1978",45,"2_B",2,"B",4,5,3,0,"Live",2024-08-20,"5",86,2024-08-18,"0",16.62,2.8106067894273,2024-08-17,3925,465,0,0,482,17,118.471337579618,0,0,122.802547770701,465,0.118471337579618,25.7,5.04,6.41,37.3,18,29,3.75,1.32175583998232,33.6283185840708,0,0,149
"1979",45,"2_B",2,"B",4,5,4,1,"Metamorph",2024-09-03,"5",77,2024-09-01,"0",1.92,0.65232518603969,2024-08-31,3840,497,0,0,502,5,129.427083333333,0,0,130.729166666667,497,0.129427083333333,28.2,5.1,6.47,42.3,18,25.7,16.62,2.8106067894273,118.471337579618,0,0,482
"1980",46,"2_B",2,"B",4,5,1,0,"Live",2024-07-23,"5",174,2024-07-21,"0",0.66528,-0.407547274312489,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,18,NA,NA,NA,NA,NA,NA,NA
"1981",46,"2_B",2,"B",4,5,2,0,"Live",2024-08-06,"5",91,2024-08-04,"0",3.75,1.32175583998232,2024-08-03,3955,133,0,0,149,16,33.6283185840708,0,0,37.6738305941846,133,0.0336283185840708,29,5.14,5.6,30.4,18,28.35,0.66528,-0.407547274312489,24.4215938303342,0,0,98
"1982",46,"2_B",2,"B",4,5,3,0,"Live",2024-08-20,"5",86,2024-08-18,"0",16.62,2.8106067894273,2024-08-17,3925,465,0,0,482,17,118.471337579618,0,0,122.802547770701,465,0.118471337579618,25.7,5.04,6.41,37.3,18,29,3.75,1.32175583998232,33.6283185840708,0,0,149
"1983",46,"2_B",2,"B",4,5,4,1,"Metamorph",2024-09-03,"5",77,2024-09-01,"0",1.92,0.65232518603969,2024-08-31,3840,497,0,0,502,5,129.427083333333,0,0,130.729166666667,497,0.129427083333333,28.2,5.1,6.47,42.3,18,25.7,16.62,2.8106067894273,118.471337579618,0,0,482
"1984",49,"2_B",2,"B",4,5,1,0,"Live",2024-07-23,"5",174,2024-07-21,"0",0.66528,-0.407547274312489,2024-07-23,3890,95,0,0,98,3,24.4215938303342,0,0,25.1928020565553,95,0.0244215938303342,28.35,5.02,6.00533096506762,27.3,18,NA,NA,NA,NA,NA,NA,NA
"1985",49,"2_B",2,"B",4,5,2,0,"Live",2024-08-06,"5",91,2024-08-04,"0",3.75,1.32175583998232,2024-08-03,3955,133,0,0,149,16,33.6283185840708,0,0,37.6738305941846,133,0.0336283185840708,29,5.14,5.6,30.4,18,28.35,0.66528,-0.407547274312489,24.4215938303342,0,0,98
"1986",49,"2_B",2,"B",4,5,3,0,"Live",2024-08-20,"5",86,2024-08-18,"0",16.62,2.8106067894273,2024-08-17,3925,465,0,0,482,17,118.471337579618,0,0,122.802547770701,465,0.118471337579618,25.7,5.04,6.41,37.3,18,29,3.75,1.32175583998232,33.6283185840708,0,0,149
